lyrics_latent_1,lyrics_latent_2,lyrics_latent_3,lyrics_latent_4,lyrics_latent_5,lyrics_latent_6,lyrics_latent_7,lyrics_latent_8,lyrics_latent_9,lyrics_latent_10,lyrics_latent_11,lyrics_latent_12,lyrics_latent_13,lyrics_latent_14,lyrics_latent_15,lyrics_latent_16,label
-0.03978716,-0.74220884,0.65576005,-0.03696082,3.3078642,0.28835845,-0.010516569,-0.090751454,-0.013729412,1.6909349,-1.0259166,-0.018212905,-0.017270576,1.0562603,0.017073082,-0.574407,jazz
0.013707086,-0.7647112,-0.045985833,-0.044652097,0.21818703,1.0917119,0.04925159,0.037650794,-0.03192988,-0.21637075,1.2945812,0.011758751,-0.042802237,-0.21660131,0.015349342,1.0303036,jazz
0.053138368,-0.11646204,2.123352,-0.06723161,-1.3585914,1.2864753,0.123695895,-0.065286204,-0.026819624,2.412271,-0.29811382,0.092054084,-0.029097617,-0.81710213,-0.1045647,1.8751483,jazz
-0.00033809245,0.7035162,-0.80339897,-0.01175214,-1.8879089,-0.11507006,0.14385432,0.022230132,0.0012511499,1.3640506,0.1352888,-0.0020951855,-0.04587716,-0.16637176,-0.010672319,-0.61400187,jazz
-0.037569746,-0.57568496,-1.1146688,0.0021532495,-0.11842883,-0.4480564,0.10512216,-0.023648703,-0.038970023,0.17980963,-0.25219622,-0.016322132,-0.012177832,0.5714147,-0.009568323,-0.16389903,jazz
0.028974906,2.0824404,1.3599182,0.039249852,-1.3566141,0.66862416,0.18852112,-0.008900579,0.053738195,0.79729223,-0.4644524,0.030003788,0.04875435,-2.0259535,-0.027218863,-0.22909492,jazz
-0.07738923,1.5074756,-0.5453902,0.06762176,1.1077722,0.527224,0.107828066,0.053596474,0.010665782,-1.9962641,-1.065716,0.06999273,0.10395735,-0.7043993,-0.011141259,-1.7068044,jazz
-0.07821611,0.5190353,-1.6053538,0.079017095,-0.37704402,-0.7081114,0.26927993,-0.005119808,-0.04464313,-0.5381652,-0.10001222,0.009206509,0.009940678,0.52087563,-0.0006641932,-0.45472366,jazz
0.013926934,1.0768776,-1.3406677,0.000550393,1.3904036,1.8383116,0.19441634,0.0218744,0.0060490593,-0.042644456,0.94230175,-0.0073132087,0.037036963,1.3315026,0.026052149,-0.1085847,jazz
-0.04716844,0.85956496,1.5998616,0.040473588,0.41341805,-0.012939602,-0.020975105,0.029190568,-0.02706409,-1.1578645,0.52692795,0.047802087,0.012703463,0.6711074,0.02823983,0.4020296,jazz
-0.019016465,-0.36436522,1.4677967,-0.013396829,0.050272763,0.28108388,0.005381137,-0.0133559555,-0.03876476,-0.33029675,0.30317158,0.048910815,-0.01018903,-0.07147988,0.000516193,0.6722897,jazz
0.05580578,1.5866299,-0.5603571,0.01656556,0.635345,-0.9270945,-0.059666485,-0.009202303,0.0054928176,1.476898,0.060078345,-0.036470305,0.01759567,0.1058395,-0.009966299,-0.21795142,jazz
0.062082514,0.69923496,0.07364197,-0.011639865,0.7807894,-1.1412938,-0.099006295,-0.07345355,0.00047170743,2.5929208,-0.3922492,-0.028211394,0.0041625686,-0.22390446,-0.0071443366,-1.4789325,jazz
-0.022217216,-0.48758566,0.14620395,-0.042875137,-0.03692022,-0.17027035,0.027416289,-0.0022453424,-0.031356283,0.7152083,0.08117858,0.01407794,-0.025097497,-0.31319544,0.005917851,-0.3507702,jazz
0.024487434,2.3592937,1.5084152,0.07828596,1.7147148,0.128479,-0.118256375,0.124489784,0.046887938,0.1894708,1.4628562,-0.0052476265,-0.02064849,-0.96271986,0.1300112,-1.6238064,jazz
0.059609428,1.5420198,-0.8248208,-0.012865843,1.3499228,-3.172027,-0.094072,0.039636746,0.022489268,0.41155967,0.6625246,-0.061423704,0.0648091,-1.5142175,0.04845892,-0.9166323,jazz
0.008000674,-2.9951742,-0.26172423,-0.11904674,-2.8430898,1.2072712,-0.2329537,-0.009145249,-0.059286743,-1.4134601,0.8217877,-0.025377104,-0.13597003,-0.59100676,0.087832406,-1.2756357,jazz
0.0465236,1.7264084,0.5571076,0.08925549,0.0056473315,-1.4630482,-0.14241216,0.005852366,0.021698508,-1.5050453,-1.188212,-0.028000575,0.084916726,-0.85263366,-0.03000481,1.7958775,jazz
-0.02633821,-0.0059056655,0.6060112,-0.011260686,-0.11114335,0.13516992,0.066123754,0.0005739834,-0.030922525,-0.3549326,-0.3491958,0.021052696,0.028981391,-0.17690152,-0.016175885,-0.1850249,jazz
-0.023353567,-1.5803043,-0.43151125,-0.046968117,-1.9330294,0.76484406,-0.114023045,0.010092603,-0.01898576,-0.58970726,-0.6332584,-0.06804831,-0.10851405,-0.9011018,0.055761993,-0.8179445,jazz
-0.04680963,-1.4971144,-0.5604923,-0.024614751,-0.44104624,0.53804386,0.007572226,-0.068593025,-0.030930273,0.21782404,-0.9154334,-0.055820204,-0.114969574,1.8482033,0.061955094,-1.5942049,jazz
-0.06661931,0.33887458,0.29890072,0.027132398,-1.0988908,-0.30074894,0.13838655,0.052393466,-0.01333157,-1.2164057,0.10874172,0.011106167,0.0028195716,-0.62414366,0.022332037,-0.29653937,jazz
0.03901589,0.88702226,-0.37002173,-0.00031062588,0.195963,-2.1503232,-0.04718277,0.017892024,0.0102241,1.1924955,0.25741202,-0.03947737,0.034287143,-1.4094424,-0.013190002,-0.35468644,jazz
-0.09617729,0.80363005,0.36076897,0.096324876,-2.1986303,-0.029808044,0.10054393,0.069737904,0.028353889,-1.9263736,-0.028527793,0.029078823,-0.015182879,-1.2029281,0.0528128,-0.92412627,jazz
-0.0201379,1.5920581,0.14322664,0.015043603,2.0884871,0.4191051,0.048560154,0.105563164,0.0059042647,-0.6338311,1.0034745,0.022352677,0.025718763,-0.091396905,0.07776481,-1.5366341,jazz
0.008003769,-0.0072604343,-1.3996327,-0.007090429,0.3811177,0.22803569,-0.037842393,0.03939347,0.022281487,1.8154982,0.4868022,-0.034611005,-0.04453007,-0.006894648,0.02009712,-0.61799824,jazz
-0.026493045,-0.25416845,-0.85718226,0.008637568,-0.18549976,-1.2951031,0.1600321,0.05504957,-0.053702556,-0.3840318,1.2528428,0.01296844,-0.0058811605,0.38492072,0.016641172,-0.9608675,jazz
0.123035155,0.7667727,-0.8095428,0.010862874,-2.4473422,0.75573075,-0.11381732,0.05837109,0.02120066,-1.6650038,1.0042093,-0.0041238153,-0.01438256,1.1931762,0.0040771347,0.113468915,jazz
0.021472856,0.37176168,-0.6218476,-0.0047232397,0.54952383,-0.99183154,-0.04599932,0.041327678,0.011365693,1.0389686,0.43234548,-0.029151939,0.006260235,-1.1780776,0.019117603,-0.12064022,jazz
0.006165712,0.30438113,0.63119704,-0.006988464,-0.309579,0.0111275315,0.015303701,0.027529554,-0.020524932,-0.5074276,-0.26699087,0.027906448,0.03665597,0.03409105,-0.019147286,0.76810753,jazz
-0.055937126,-1.4435525,0.93338543,-0.014272174,-0.9299512,-0.9740133,0.14666374,-0.0083572455,-0.065075025,-1.0148582,-0.004764758,0.021693813,-0.0060234778,-0.298326,0.060959898,0.28370962,jazz
0.036230665,-1.2436949,-0.15742421,-0.0047467034,-0.21219277,-0.28026256,0.011180028,0.058558837,-0.053944543,-0.141637,0.46044442,-0.0028940702,-0.052645415,0.25481862,0.038064778,1.847477,jazz
-0.040149182,0.79303956,0.9868297,0.032353975,0.020315304,0.2640533,0.025248587,0.051093437,-0.013341948,-1.2530935,0.17712066,0.036034137,0.022813769,0.37712517,0.022018319,0.23626086,jazz
-0.06010136,-1.4153638,-0.5917891,-0.03553907,-0.31311995,-0.78336483,0.1558499,-0.024595372,-0.08267118,1.7613457,-0.12516063,0.06101364,-0.027916968,0.7563538,0.0022263844,-0.0006901622,jazz
0.078754544,0.5400337,-0.5116471,-0.018124653,-1.0610721,1.664434,0.0069176927,0.056174584,0.014348127,-0.04850906,-0.23012888,-0.028891016,-0.026007235,0.5742233,-0.04767546,1.5136588,jazz
0.0236043,1.5144597,0.99498945,0.00879016,-1.2460389,0.8176491,0.14202252,-0.007105518,0.03378122,0.7471528,-0.42548653,0.02119506,0.03444977,-1.5809878,-0.037412655,-0.045324177,jazz
0.047521118,1.4745544,0.01494433,-0.023799885,-0.30566597,0.4651292,0.0876557,-0.0051232055,-0.014566757,1.6752312,-1.3434134,0.03140731,-0.0033257268,1.1003033,-0.058332123,0.27477226,jazz
0.139681,-0.69153184,-0.18246873,-0.012906643,-2.0091882,0.7123848,-0.22768736,0.018988134,-0.005652316,-1.6592834,0.57907593,-0.023033908,-0.043930717,1.6726568,0.018663475,0.033738762,jazz
-0.08017528,-0.16034666,2.4206028,0.038898855,1.1285825,0.7458552,0.030555107,-0.04746393,-0.012397733,-1.1010853,-0.08964977,0.07395197,0.0694149,-0.7189834,0.044040956,-0.37129408,jazz
-0.073847644,-0.855369,-0.9020945,0.011157149,-0.46399784,-1.602019,0.16155805,-0.01813262,-0.07222558,1.9498414,-0.20856327,0.06715187,0.006927356,0.8399514,0.0055915266,0.65974414,jazz
0.008124208,-0.56856954,0.9895827,0.0027283933,-0.2616777,0.79198575,-0.11477077,0.005882716,-0.017109703,-1.5555027,-0.68364394,-0.0035707185,-0.0069356263,1.1506238,0.02393072,0.52011037,jazz
0.03660758,1.4557312,0.5765569,0.041697428,-0.5467481,-1.7037033,-0.05855009,0.016045855,0.012912091,-0.9176482,-0.55840874,0.0016107371,0.07337545,-0.35204014,-0.01564417,1.3137244,jazz
0.058066934,-0.8000422,-0.9316208,-0.038432498,0.5035403,0.9964558,0.09254478,-0.06660321,0.0003306754,2.6442342,-2.1229722,-0.026357694,0.043045267,-1.1245378,-0.12685934,0.92272997,jazz
-0.07777,-1.5091819,-0.71515095,-0.014434542,1.539739,-2.1895278,0.20948845,-0.10097868,-0.046884373,-0.59072334,-0.19795397,0.043587398,0.07571325,0.052719165,0.10883601,-0.7069683,jazz
0.035973642,-1.2778677,1.0501664,0.059912905,-1.2224518,-0.54133755,0.04645732,-0.042855337,0.025995579,-1.2178743,-1.0892242,-0.06987721,0.04737038,-2.7109573,-0.045055613,3.7348309,jazz
0.047265973,1.7009872,1.9332004,0.03388506,0.61443675,0.5155549,-0.16826749,0.031006025,0.037028488,0.68053675,1.4007932,0.031421676,-0.035595343,-0.9630969,0.07929559,-0.12422696,jazz
0.0049431305,0.7264108,0.3745454,0.017825695,-0.83850276,-1.5417806,0.005555108,0.01816116,-0.010563917,0.06202641,0.49287155,0.05277917,-0.008224826,1.1771799,-0.03535806,-0.5925219,jazz
0.019344993,1.8759984,2.569753,0.06155137,0.8667637,0.6997875,-0.13787273,0.024937594,0.039086353,0.5758184,1.3615865,0.04890367,-0.012362592,-0.93214434,0.09683532,-0.37884545,jazz
0.036495067,1.9845117,-0.6283051,0.07409551,-0.08786407,-2.0955791,-0.015566297,0.022824714,-0.0015152097,-1.028661,-0.24713686,-0.010742264,0.053675823,0.21326008,-0.024101658,0.41363367,jazz
-0.07132858,-0.8208758,2.1368277,-0.0027705003,1.8499843,0.90801036,-0.045498267,-0.078061804,-0.0046806447,-1.3556304,-0.20189665,0.05899742,0.06722463,-0.42692268,0.049741305,-0.6914654,jazz
-0.04625413,-0.8082249,-1.5646782,-0.017105106,-0.86629426,-0.2894967,0.082329705,0.01915147,-0.04012905,0.24679077,-0.08971743,-0.022901436,-0.053798653,-0.17624235,0.03153298,-0.27412102,jazz
0.0036813095,-1.6988232,-1.827471,-0.04306494,-1.322538,0.5286432,0.0219967,0.01719732,-0.032244973,0.36372635,0.46363905,-0.03759961,-0.07948162,0.16951665,0.056688942,-0.36448497,jazz
0.08535932,0.98117113,-2.0435941,0.015844831,0.3306228,2.5669985,0.14653601,0.0149786975,0.030746002,-0.39995793,1.4104433,-0.020307506,0.031177346,1.64637,0.052937843,-0.14501607,jazz
-0.015477894,0.57574123,0.4784081,0.00791532,-0.27080238,-0.05694048,0.044261005,0.04093825,-0.013903331,-0.5048814,0.28304246,0.008440898,0.015370473,0.44405952,-0.018756907,0.5223317,jazz
0.003519142,-0.76028425,1.1554382,-0.040613115,-1.297212,-0.90992045,0.096708864,-0.10389419,-0.036225237,0.6865454,-2.0008347,0.013528043,0.047413565,-1.7622725,-0.02773334,0.26197913,jazz
-0.010491846,0.012244465,0.11528163,0.013288917,0.7158934,-0.5653031,0.015562601,0.05604826,-0.044217348,0.31971505,1.1111432,0.024653368,-0.027328022,-0.43295228,0.052261457,0.96042466,jazz
-0.02860547,-0.44057298,0.59319144,-0.026964677,1.3788401,0.38932186,-0.056519434,-0.015726104,-0.02341834,0.44981363,0.71814424,0.04206301,-0.032523215,-0.16222087,0.027250187,0.3560187,jazz
0.043766715,0.5900295,0.94655854,0.036440253,0.93543065,0.8859428,-0.11900702,-0.012727405,0.02889068,-1.1720284,0.62780243,0.020135116,0.06517965,-1.7122412,0.02524676,0.33658287,jazz
0.03436534,2.4611745,1.7894833,0.054756626,-1.6433755,0.9242456,0.2225569,-0.016608723,0.07009831,1.1216028,-0.52225626,0.03654993,0.04348684,-2.6406107,-0.024493227,-0.12699604,jazz
-0.035656765,1.6945194,0.9352223,0.06664376,-0.8162024,0.45160174,0.004806116,0.048937455,0.026137378,-0.14847527,-2.4451404,0.026517544,0.028257726,0.1772234,-0.050498888,-0.67205244,jazz
-0.03964933,-0.74444026,0.5122952,-0.039367504,3.0538433,0.37579137,-0.0032673106,-0.08334759,-0.01342763,1.6043061,-1.0147709,-0.013163764,-0.009978883,1.0018444,0.0086637065,-0.46429738,jazz
0.05777529,0.60130763,0.48494887,-0.028027276,-0.43711215,-0.6542178,-0.112749174,0.02250248,-0.0041834936,0.19947919,0.6701334,0.0036471738,-0.012762822,-0.3183716,-0.0061116917,0.8583635,jazz
-0.022673702,-0.85046226,-1.2027637,0.026350757,0.30044165,-0.93899745,0.02806408,0.13998272,-0.033352338,1.1912341,2.2587032,0.021635277,-0.07566554,-1.7309604,0.109539315,1.6454511,jazz
-0.0062895287,0.017516002,0.7542106,0.0036673862,-0.07600635,-0.2941134,0.037735097,0.012711825,-0.043909844,-0.14488205,-0.0024292246,0.03597681,-0.0023280494,0.5251603,-0.025824811,0.68983173,jazz
-0.01587381,0.07373536,0.64794,-0.017273426,0.08559717,0.2117886,-0.013041265,0.018881047,-0.015377972,-0.16654569,0.36067718,0.016094666,-0.037049823,0.42743754,0.0011941325,-0.56731087,jazz
0.0736909,-0.49477565,-1.5531955,0.028414609,1.4499799,-0.37479302,-0.31988466,0.041562736,0.037760425,-0.50344145,0.8210286,-0.05158746,-0.015014298,-0.77134687,0.05252695,2.3446317,jazz
0.046124116,0.8488765,1.544639,-0.028338445,-1.0098605,0.2809409,-0.046717286,0.002489416,-0.0048841573,0.563828,1.0739413,0.053631335,-0.027746186,-0.344691,0.023792705,0.96898854,jazz
-0.011406409,0.05125529,-0.99894,-0.011686839,-1.147085,-0.32800898,0.061958708,0.02480636,-0.0066475235,0.9275608,-0.004166238,-0.008920335,-0.031025663,-0.11862295,-0.010819164,-0.21732716,jazz
0.068084076,1.3223485,-1.290183,0.049736574,1.3654656,-2.4009027,-0.09182274,-0.0061800536,-0.016973168,-1.0562189,0.41819736,-0.021998469,0.068232805,0.78553843,0.011673216,0.22004941,jazz
-0.0827175,0.9190359,0.4743393,0.11901143,-2.06955,0.29642677,0.05619548,0.06678741,0.032681447,-2.3604202,-0.20034382,0.03470146,0.0063834563,-1.4148728,0.047373906,-0.80677634,jazz
0.0211059,0.22920406,-3.1938634,0.12207727,1.7020442,-0.6797167,0.30309457,-0.018099364,0.026702423,0.00079858303,-1.9286503,-0.025034098,0.18740529,2.0271003,0.0037240721,2.2990959,jazz
-0.017705938,0.4303369,1.0334768,0.012898775,0.29649246,0.6882599,0.010464102,0.0042822435,-0.010495782,-0.7507738,0.15410909,0.018822692,0.026788859,-0.4341247,-0.0029900596,0.38591102,jazz
-0.02905179,-1.3720498,-0.300834,-0.0458148,-1.2293639,0.48418474,-0.059977755,0.010999819,-0.030687325,-0.53364563,-0.09746911,-0.0348128,-0.08629992,-0.59114164,0.04053521,-0.5590908,jazz
0.008288459,0.54022646,-0.5539303,0.0045094322,2.07691,-0.79120696,-0.0894354,-0.0906013,0.010144912,0.37508675,-0.91354257,-0.060718648,0.03031266,0.09029531,-0.005928456,-0.50397754,jazz
0.11618926,0.27485222,-0.3591149,-0.018183114,-1.3430284,2.0515332,-0.04804428,0.07811074,0.015312873,-0.59160215,-0.34674725,-0.028169427,-0.017409809,0.8397183,-0.036686357,2.0267098,jazz
0.011482363,-1.0879699,1.3515415,-0.057003148,-1.5107851,-0.9296671,0.09754576,-0.1289319,-0.04787874,0.8652271,-2.3142228,0.016106011,0.04640611,-1.9355643,-0.036413815,0.34296027,jazz
-0.036307856,-0.5143993,-0.632947,-0.011836957,0.29014295,-1.2262896,0.06261362,-0.05860371,-0.05519799,-0.14615785,0.14682469,-0.008038103,-0.025883913,1.1345593,-0.0046749087,-1.4474696,jazz
0.0062695136,1.1960157,-0.9946327,0.03664337,0.38537908,-0.8889207,0.08237517,-0.00018152967,-0.009864017,0.18034244,-0.15135568,-0.014400849,0.03129233,0.85229975,-0.017638762,0.36513427,jazz
0.069957785,-0.3275779,-1.0658691,0.0026043039,0.1335764,-0.2730369,-0.23373225,0.036608323,0.0029840656,-0.35700676,0.5034096,-0.054450937,-0.056930274,-0.41612214,0.025011273,1.6737463,jazz
-0.028394194,-0.750791,-0.67609197,-0.02683176,0.9186644,0.34616452,0.007917501,-0.072262205,-0.011478309,1.3296323,-1.031757,-0.04402586,-0.06111928,0.91733605,-0.0038137222,-0.9970846,jazz
-0.030021967,0.36061496,2.7565894,0.009775763,-0.99259615,-0.26133004,-0.002682969,-0.008635435,-0.0037942454,-0.17075893,-1.0350826,0.11815088,0.0019313544,0.64261127,0.04196862,-1.5265613,jazz
-0.032370307,-1.1261699,-0.48796016,0.022687277,0.020438716,-0.33536327,-0.09170185,-0.084694654,-0.025544154,-3.0583446,-0.46283916,0.05561346,0.035861667,0.48391417,0.08339987,-1.372215,jazz
0.020524122,1.2724588,-1.0623151,0.036352158,0.73336047,1.3728894,0.055277836,0.021695128,0.03303923,0.6256757,0.15429565,-0.07031271,-0.025616221,-0.6916943,-0.017036894,-0.8330426,jazz
0.082757525,-2.273301,-2.844958,-0.044490196,-0.101605505,0.8868625,-0.09816635,-0.032999035,0.023015205,-0.17392379,-0.12776017,-0.006989049,0.05541173,0.17387572,0.050609097,0.36675832,jazz
0.037282035,0.44440573,-1.1697665,0.034591824,-0.79599583,0.43748367,-0.072045,0.036991112,0.003974732,-0.7976185,-0.45297557,-0.044466324,-0.005463939,0.7820035,-0.0011136271,0.80723417,jazz
-0.029618157,-0.5679335,0.85515827,-0.012081301,-0.5279346,-0.7373651,0.057683952,0.0070262533,-0.058132242,-0.53324723,0.13435927,0.019997356,-0.004911363,0.053506248,0.01941205,0.3474075,jazz
-0.05038517,1.1736599,-0.46648306,0.069441274,0.5945622,0.3592503,0.07069594,0.010475786,0.011217814,-1.354078,-1.2852758,0.022341289,0.057820804,-0.93555754,-0.018700026,-1.488057,jazz
0.024723437,1.8449093,1.5448233,0.01867943,1.4626554,-0.5377338,-0.08434594,-0.01172591,-0.014133222,0.5997684,-0.03910545,0.041805428,0.03448348,0.8499379,0.013934771,1.3400227,jazz
-0.05780697,0.47626686,0.7462333,0.029192502,-1.1165287,-0.20658779,0.019391954,0.045728505,0.016265437,-1.3003778,-0.20798227,0.022785008,-0.00023032725,-0.538919,0.021411506,-1.0546339,jazz
0.05111155,1.1359493,-0.7852462,0.055002905,1.6372362,-1.9817773,-0.118463606,-0.028002959,-0.016053852,-1.2530961,0.12190635,-0.016999017,0.07751565,0.8226392,0.0034158658,0.48986503,jazz
0.03166225,1.252768,0.37359715,-0.017200492,-0.45489156,0.61014485,-0.00476373,0.031434074,-0.02851509,1.4369351,1.371084,0.060086418,-0.12909189,1.5237856,0.060795955,0.22261402,jazz
0.007358128,0.51854527,0.11453904,-0.015821245,-0.57107484,0.10523048,-0.020757653,0.021534657,-0.00041060522,0.40437213,-0.1867271,-0.0033973132,0.007779414,-0.17709598,-0.03274481,0.11764863,jazz
-0.004931351,0.7115734,1.0056084,0.021097263,-0.31371415,-0.65124476,-0.00594005,0.048633493,-0.009601373,-0.93665195,0.13413572,0.033648793,0.019180333,0.65049905,0.0077593233,0.115211874,jazz
-0.1166192,-0.027807318,0.41521025,0.12033519,-3.176243,0.48462397,-0.040357903,0.063866645,0.029582452,-2.72458,-0.20122963,0.022856796,-0.066903695,-1.6696589,0.109959245,-1.3868753,jazz
0.037062053,-0.44891012,-0.11969032,0.016741673,-0.9503555,-0.7799078,0.047450826,0.02099155,-0.038521476,-0.488276,0.15211084,-0.004628999,-0.012108393,1.5463136,-0.005927461,0.3411512,jazz
0.018648066,0.92302006,0.25921988,0.00079796836,0.23721492,0.12969145,-0.03353642,0.00052011386,0.0056744404,0.48645023,-0.40044147,-0.017636703,0.010619212,-0.4018995,-0.044589113,-0.2099663,jazz
-0.07418871,0.7680928,0.4275816,0.08377478,-1.6252551,0.09662235,0.093200915,0.061960436,0.013118975,-1.9221069,-0.09466677,0.02663289,0.0080362335,-1.1107196,0.03275904,-0.557678,jazz
-0.031135267,-0.8478901,1.014487,-0.040548872,0.00425072,0.7384095,0.00815402,-0.0251876,-0.031462595,-0.7300843,0.34021097,0.020643668,-0.020890664,0.0018987954,-0.0018900931,-0.3938439,jazz
-0.056114957,0.13559633,-0.44932473,-0.009195372,-2.7454433,-0.9622071,0.16196287,0.0017240737,-0.0005870648,0.7330893,-0.30843452,0.029531395,-0.051368967,0.33212453,0.0068677478,-1.338438,metal
0.035004154,0.31170565,-0.5307573,-0.029594168,-0.2454164,-0.13727437,-0.10603815,0.08705274,0.0035163388,0.42058602,1.7788452,-0.008040982,-0.09795936,-0.028043203,0.039435178,-1.2168866,metal
0.004071802,0.021433245,0.7979439,-0.02280271,-0.27682388,-0.00076907873,0.033845462,0.01498588,-0.028629204,0.22056314,0.63646704,0.033938725,-0.017347258,-0.18252861,-0.0071974583,0.43884125,metal
-0.010659477,0.03139161,0.06571342,0.016231043,0.099113084,-1.279856,0.083930284,0.0021433886,0.0059534237,-0.7446705,0.6395623,0.009732245,0.030305,-2.4567983,0.031338997,-0.3245479,metal
0.031246774,-0.17107992,1.7456678,-0.06465514,-0.7877507,1.0158266,0.10418353,-0.022308841,-0.056772865,1.9931523,-0.67733353,0.121237114,-0.042761825,0.6153522,-0.057964288,1.8589222,metal
-0.025533965,-2.1757016,0.054485783,0.021990081,0.47742105,-0.5735849,0.033078104,0.04212998,-0.05506764,-0.19550963,0.19597232,0.027491312,-0.033775218,0.23045689,0.06659772,2.315827,metal
-0.0017483961,1.9505268,1.4565417,0.045324296,1.2920185,-0.4329303,-0.046251506,0.005010644,-0.00974948,-0.51303554,0.02690763,0.02938046,0.061767634,1.0431644,0.03302317,0.94792664,metal
0.003410736,-0.96581006,1.2181153,-0.026780337,0.5201788,0.118178934,-0.023549661,-0.04215651,-0.041158672,-0.11992406,0.9089903,0.023202421,-0.045058317,1.1213274,-0.0027860273,-0.07974681,metal
-0.011028504,0.14894977,-2.6604998,0.1098728,0.66222847,-1.2904818,0.25955513,-0.025791831,-0.005732715,0.4933978,-1.5531552,-0.029824737,0.081510164,1.6862384,0.002654098,1.9473183,metal
-0.07756266,0.524927,-2.4745958,0.08523216,-0.18287578,-0.5345666,0.31240934,0.051916376,-0.04132389,-1.1439041,0.9342258,0.035873592,0.02543182,-0.45751244,0.038856886,-1.0782111,metal
0.06725365,0.2567773,-2.2938378,-0.014733769,1.0294228,0.3744176,-0.18824592,0.08947745,0.063940495,2.0533047,1.3706932,-0.052495193,-0.035232976,-0.5173859,0.07136232,0.18299797,metal
0.014843855,-0.3482206,1.2144008,0.017230408,0.30847663,0.044360608,-0.09752147,0.047441997,-0.015321402,-2.6213703,2.8180792,0.11750202,0.004892111,-1.0728177,0.10251945,-0.24147499,metal
-0.07628911,1.3826479,-0.55694944,0.071315065,1.0623691,0.54295045,0.11290979,0.048559748,0.009624992,-1.7905132,-1.0308012,0.06000157,0.10201151,-0.8574134,-0.008197928,-1.5880642,metal
0.034127485,1.3112073,-0.8532171,0.0053079333,0.3398272,-0.64057195,0.06684574,-0.062320486,-0.0050811768,1.5584695,-1.1368734,-0.017380388,0.05786008,0.2533674,-0.073509574,0.4643062,metal
-0.0015315171,-0.043953992,-0.027439684,0.0793045,2.461192,-0.62935895,-0.04381521,0.15416405,-0.033754393,1.0380849,2.718525,0.064668044,-0.026856892,0.8439161,0.10407199,0.34426913,metal
0.048337094,-0.70698017,-0.056620166,0.034916453,-0.18556228,-0.924049,-0.0017779246,0.015463607,-0.03896478,-0.86064136,0.22670785,-0.024158305,-0.011775531,1.6973368,-0.0150090335,0.7096442,metal
-0.0031758305,0.4320736,1.9633396,0.025222206,1.160533,0.93546844,-0.07538897,-0.024974547,0.027235065,-0.40912548,0.8410531,0.044580188,0.04351172,-1.3184811,0.03650198,0.10138604,metal
-0.007755626,0.091217905,-2.622104,0.10896553,0.64562947,-1.2607548,0.25365162,-0.024220923,-0.011400614,0.5315341,-1.6195658,-0.026619036,0.074021354,1.7465781,-0.0023217425,1.948273,metal
9.631738e-06,0.3458771,0.09934454,0.006523451,-0.40655994,0.64492506,0.0084195435,0.021891618,0.016341206,0.7224599,-0.6118318,-0.025498353,-0.029254459,-0.32073903,-0.020971745,-1.0076002,metal
0.097691506,1.0320973,-1.3190111,-0.012184989,-0.6815403,2.172286,0.07053977,0.021012934,0.009588692,-0.22508562,1.333481,-0.032552477,-0.04386735,1.55048,0.03501589,0.34512457,metal
0.010552316,-0.0773879,-0.4251567,0.0009689089,0.29756728,-0.24145073,-0.075420246,0.03907565,-0.016000777,-0.33667195,0.24472016,-0.020680197,-0.027713075,0.28807035,0.00574602,1.1711868,metal
-0.009023691,-1.2963833,1.9873588,-0.010202926,1.656097,0.8045069,-0.10690084,-0.08148157,0.005016815,-2.6602592,0.4045096,0.0726969,0.08596222,1.422501,0.07595423,0.06014079,metal
-0.024924492,-0.43644983,0.407802,-0.016842913,1.0759472,0.007527739,-0.05767438,-0.052988578,-0.024224218,1.4824613,-0.29639974,0.01987309,-0.037969828,0.16133407,0.00631183,-0.644664,metal
0.0005336534,-0.3140155,1.1211599,0.01076558,0.3550401,-0.07285793,-0.06616709,0.04837762,-0.012625925,-2.5124636,2.515949,0.118865095,0.017068861,-1.1007022,0.096921995,-0.42083028,metal
-0.0009334907,-0.033424027,0.31073087,-0.019705724,-0.43564928,-0.6665161,-0.0039569065,0.0093046,-0.030552335,-0.29433858,-0.5066803,0.013934464,0.028317738,0.3179652,-0.02385693,0.056132138,metal
0.009175946,-0.56197745,0.4089666,-0.037261374,-0.78906286,0.39433217,-0.03289564,-0.00054532103,0.024953116,0.44631454,0.15190741,-0.013241185,-0.045201026,-1.6778524,-0.006066257,-0.5630954,metal
0.019498108,0.86508167,0.09809904,-0.018559992,-0.710718,-0.47718722,0.032906227,0.025314188,-0.016337141,0.9161997,0.2279883,0.023348777,-0.009291325,0.3583676,-0.0295832,0.36184874,metal
-0.037579864,0.70304453,0.5188408,0.12286565,-0.012714669,-4.112288,-0.049041927,0.14061904,-0.08053449,1.65433,1.8265699,0.049234167,-0.06218768,-0.2603657,0.0727494,2.7990782,metal
0.06948741,0.61161834,0.33247674,-0.0024238322,2.0748546,-0.6008529,-0.34544674,-0.124814734,0.048194464,0.676633,-0.57889515,-0.042880896,0.049475648,-0.94383603,-0.01018554,1.285023,metal
-0.055339657,-0.7592642,-0.32275277,-0.01337745,-0.09242353,-0.75694025,0.13634351,0.0118804,-0.07968382,0.8704208,0.18456954,0.055316735,-0.032639213,0.37357035,0.0079464335,0.4064276,metal
